director_name,duration,actor_3_facebook_likes,actor_1_facebook_likes,movie_title,num_voted_users,cast_total_facebook_likes,plot_keywords,num_user_for_reviews,actor_2_facebook_likes,imdb_score
Lenny Abrahamson,118,491,805,Room ,161288,2499,based on novel|escape|imprisonment|kidnapping|mother son relationship,351,681,8.3
Bob Saget,82,294,721,Dirty Work ,20033,1805,cult film|gambling debt|job|off screen murder|revenge,117,359,6.4
John Waters,95,650,899,Serial Mom ,21212,3092,dentist|housewife|howie scream|murder|perfection,107,849,6.7
Andrew Fleming,94,4000,16000,Dick ,16059,31005,political cover up|political satire|teenage girl|white house|witness,210,8000,6.1
Niels Arden Oplev,88,75,690,Del 1 - Män som hatar kvinnor             ,335,998,,,94,8.1
Craig Bolotin,99,730,3000,Light It Up ,3116,6485,black cop|die hard scenario|hostage negotiator|police|police brutality,39,1000,6.0
Mark Christopher,121,812,4000,54 ,27675,6910,angel dust the drug|disco|new york city|quaalude|reference to princess grace of monaco,181,957,5.8
Blair Hayes,84,690,15000,Bubble Boy ,25541,18864,cigarette smoking|hand on butt|niagara falls|plastic bubble|wedding,181,816,5.6
Jez Butterworth,93,258,567,Birthday Girl ,21530,1775,bank|bank clerk|birthday|mail order bride|russian,159,326,6.1
Jon Lucas,93,499,552,21 & Over ,60407,2730,21st birthday|college student|drunken man|pubic hair|standing up to father,84,528,5.9
Olivier Assayas,120,280,12000,"Paris, je t'aime ",63084,13208,baby|divorce|oscar wilde|pigalle|tourist,123,530,7.3
Rod Lurie,112,548,748,Resurrecting the Champ ,18442,2417,boxing|colosseum|homeless man|reporter|writer,59,573,6.8
Paul Weitz,107,252,2000,Admission ,28573,3004,adoption|female protagonist|princeton university|wedding|working women,87,257,5.7
Patrice Leconte,112,8,2000,The Widow of Saint-Pierre ,4767,2389,archipelago|guillotine|island|prison|redemption,69,370,7.3
Atom Egoyan,96,73,14000,Chloe ,56264,14372,bare chested boy|doctor|escort|infidelity|prostitute,166,153,6.3
Paul Mazursky,91,150,979,Faithful ,1595,1679,bathroom|bathtub|female protagonist|flashback|kitchen,19,385,5.9
Jim Sheridan,105,1000,20000,Brothers ,88037,39473,afghanistan|death of soldier|presumed dead|prisoner|war trauma,201,15000,7.1
Sidney Lumet,125,968,22000,Find Me Guilty ,28068,37606,court|drugs|judge|mafia|mobster,108,14000,7.1
Stephen Chbosky,102,850,8000,The Perks of Being a Wallflower ,351274,13631,coming of age|depression|gay|high school|mental illness,457,3000,8.0
Jon Hess,87,147,683,Excessive Force ,922,1139,exercise bicycle|face in food|police|police brutality|policeman,23,155,5.1
Douglas McGrath,118,442,2000,Infamous ,14143,3474,blood|book|cold calculation|murder|writer,102,812,7.1
Michael Winterbottom,115,887,14000,The Claim ,5254,17104,gold|gold mine|miner|railroad|surveyor,92,900,6.5
Mark Neveldine,91,794,3000,The Vatican Tapes ,7199,7875,evil|injury|possession|priest|vatican,53,1000,4.5
Joe Cornish,88,304,1000,Attack the Block ,82331,2011,alien|alien invasion|apartment|creature|gang,297,305,6.6
Angelina Jolie Pitt,127,116,306,In the Land of Blood and Honey ,31414,796,bosnian war|church|emaciation|soldier|violence,180,164,4.3
Brad Anderson,94,383,873,The Call ,88241,2812,911 operator|calling 911|die hard scenario|head held underwater|white villain,266,461,6.7
John H. Lee,115,29,14000,Operation Chromite ,90,14133,,1,81,6.8
John Stainton,90,234,477,The Crocodile Hunter: Collision Course ,5663,1483,cia|crocodile|satellite|snake|spider,106,238,5.4
Glenn Ficarra,102,113,170,I Love You Phillip Morris ,77305,931,character name in title|con artist|fraud|gay|prison break,162,157,6.6
Jean-Jacques Annaud,100,91,581,Quest for Fire ,16281,931,fire|prehistoric times|primitive|tribe|trio,96,201,7.4
Denzel Washington,117,543,18000,Antwone Fisher ,26493,20456,black american|extortion|navy|psychiatrist|sailor,159,638,7.3
Michael Hoffman,109,355,13000,The Emperor's Club ,14354,14347,classroom|fund raising|headmaster|reunion|roman,139,795,6.9
Tony Scott,121,975,11000,True Romance ,163492,23602,aspiring actor|cocaine|drugs|pimp|suitcase full of money,460,10000,8.0
Benedek Fliegauf,111,1000,6000,Womb ,9957,9244,clone|love|male nudity|medical ethics|virginity,35,2000,6.4
James Foley,100,99,18000,Glengarry Glen Ross ,75675,32288,office|pressure|real estate|robbery|sales,365,14000,7.8
Michael Winterbottom,109,204,818,The Killer Inside Me ,28483,1813,deputy|murder|revenge|sheriff|texas,176,467,6.1
Paul Schrader,93,697,783,Cat People ,14193,3700,cat|cat people|leopard|love|slip the undergarment,106,782,6.1
Stewart Hendler,101,472,1000,Sorority Row ,24012,3142,prank gone wrong|scantily clad female|shotgun|sorority house|stabbed in the neck,126,668,5.1
John Cromwell,101,135,490,The Prisoner of Zenda ,3256,1166,coronation|fictitious country|king|princess|swashbuckler,44,185,7.8
Craig Gillespie,106,552,33000,Lars and the Real Girl ,114762,34351,in love with an inanimate object|internet|introvert|psychologist|sex doll,299,730,7.4
Mark Herman,94,18,77,The Boy in the Striped Pajamas ,132386,156,boy|fence|jew|nazis|poison gas,398,32,7.8
Lars von Trier,140,322,963,Dancer in the Dark ,79330,2894,ends with quotation|execution|factory|women's prison|year 1964,690,595,8.0
Gillian Armstrong,132,241,1000,Oscar and Lucinda ,5648,2004,australia|church|glass|inheritance|wager,50,653,6.7
Abel Ferrara,99,599,812,The Funeral ,6921,3337,1930s|madness|murder|new york city|violence,48,787,6.6
Brian Koppelman,90,506,966,Solitary Man ,13371,2661,aging|hdtv|high definition television|love|marriage,60,681,6.4
Ethan Maniquis,105,844,22000,Machete ,165792,26233,machete|mexican|mexico|priest|texas,392,982,6.7
George Hickenlooper,108,168,18000,Casino Jack ,14757,18739,corruption|lobbyist|murder|washington d.c.|washington d.c. lobbyist,51,322,6.2
Don Bluth,69,191,912,The Land Before Time ,61753,1833,brontosaurus|classical music|dinosaur|dinosaur feature|earthquake,133,320,7.3
Je-kyu Kang,148,489,717,Tae Guk Gi: The Brotherhood of War ,31943,1730,1950s|archeologist|korea|korean war|soldier,224,517,8.1
William Dear,118,655,968,The Perfect Game ,2676,4270,baseball movie|little league|little league baseball|mexico|three word title,33,844,7.0
William Friedkin,132,259,1000,The Exorcist ,284252,2466,demonic possession|exorcism|exorcist|loss of innocence|priest,1058,931,8.0
Steven Spielberg,130,366,813,Jaws ,412454,2047,beach|blockbuster|fishing|great white shark|shark,962,559,8.0
Paul Weitz,95,1000,3000,American Pie ,315549,8134,1990s|first love|milf|prom|virginity,789,1000,7.0
Stéphane Aubier,80,186,6000,Ernest & Celestine ,12029,6829,bear|dentist|friendship|mouse|prejudice,32,637,7.9
Michael Ritchie,94,148,400,The Golden Child ,39798,1044,boy|child|chosen one|demon|detective,69,255,5.9
Tim Story,122,807,997,Think Like a Man ,34579,5165,advice|black romance|hip hop|reading a book|sex scene,62,966,6.6
Tim Story,102,436,656,Barbershop ,22147,2754,barber|barbershop|blaxploitation|loan shark|theft,156,528,6.3
Nicholas Meyer,116,664,12000,Star Trek II: The Wrath of Khan ,91414,16539,jamming communications|planet|space station|taunt|trap,359,980,7.7
Tom Shadyac,78,567,759,Ace Ventura: Pet Detective ,216486,2462,detective|dolphin|mascot|nudity|stupidity,242,595,6.9
John Badham,114,793,2000,WarGames ,71842,4537,computer|game|high school|norad|teenager,152,883,7.1
Peter Weir,112,733,11000,Witness ,66966,22479,amish|love|murder|police|train,175,10000,7.4
Mike McCoy,110,11,93,Act of Valor ,57996,146,mission|navy seal|terrorist|torture|valor,349,17,6.5
Anne Fletcher,104,920,17000,Step Up ,90938,21380,dance|dancer|school|showcase|student,271,2000,6.5
Mike Judge,81,616,13000,Beavis and Butt-Head Do America ,42892,17035,beavis and butt head|fbi|score|television|television set,154,2000,6.8
Quentin Tarantino,154,889,22000,Jackie Brown ,239540,25522,arms dealer|atf|bail|money|multiple perspectives,462,1000,7.5
Jon Hurwitz,102,816,1000,Harold & Kumar Escape from Guantanamo Bay ,113918,4065,bong|escape|ex girlfriend|guantanamo bay|texas,165,954,6.6
Josh Trank,89,371,963,Chronicle ,204327,2054,found footage|high school|subjective camera|teen angst|troubled teen,471,465,7.1
Barbra Streisand,132,122,405,Yentl ,9503,914,love|study|talmud|wedding|yeshiva,68,194,6.6
Terry Gilliam,103,504,629,Time Bandits ,45890,2730,cult director|dwarf|robin hood|satire|treasure,177,561,7.0
Tamra Davis,93,135,1000,Crossroads ,34219,1531,audition|friendship|graduation|high school graduation|love,578,188,3.3
Nima Nourizadeh,93,281,971,Project X ,157051,2043,birthday party|high school|high school senior|millennial generation|party,261,329,6.7
Franklin J. Schaffner,172,78,654,Patton ,76398,1306,allies|dead soldier|destiny|general|tank,258,416,8.0
Mark Romanek,96,933,49000,One Hour Photo ,97938,52138,insanity|photo lab|photo shop|photography|voyeur,605,989,6.8
John Erick Dowdle,89,1000,137000,Quarantine ,57446,140268,apartment building|found footage|television|trapped|virus,369,1000,6.0
David Moreau,92,451,17000,The Eye ,44130,18765,cellular memory|eye|eye transplant|seeing dead people|violinist,156,527,5.4
Christopher Erskin,97,826,1000,Johnson Family Vacation ,5928,5006,cross country|cross country trip|highway travel|on the road|road movie,49,1000,4.3
Jesse Dylan,93,722,995,How High ,42644,6105,college|drugs|harvard|pot|smoke,102,729,6.2
Brian Henson,89,84,227,The Muppet Christmas Carol ,33850,534,christmas|christmas eve|miser|muppet|scrooge,147,94,7.7
Martin Campbell,144,834,6000,Casino Royale ,470501,9125,casino|espionage|free running|james bond|terrorist,2301,1000,8.0
Julie Taymor,123,898,4000,Frida ,61651,7072,art|bisexual|marriage|pain|revolutionary,271,1000,7.4
Dan Cutforth,93,8,28,Katy Perry: Part of Me ,12383,52,female protagonist|reference to britney spears|singer|song|world tour,50,9,5.9
Josh Boone,133,733,8000,The Fault in Our Stars ,249688,10565,cancer|falling in love|friendship|novel|teenager,548,1000,7.8
John Dahl,121,599,13000,Rounders ,121676,14890,breasts|cult film|loan shark|poker|reference to christy turlington,290,940,7.4
Chris Rock,102,555,3000,Top Five ,21672,5592,bare breasts|celebrity|in medias res|reference to planet of the apes|sex talk,93,966,6.5
John Frankenheimer,102,79,452,Prophecy ,3000,729,cabin|monster|monster movie|paper mill|pollution,75,122,5.4
David Koepp,99,282,347,Stir of Echoes ,62468,1254,disappearance|hearing voices|hypnosis|post hypnotic suggestion|seeing a ghost,374,301,7.0
,55,898,1000,Spartacus: War of the Damned             ,173172,6091,female frontal nudity|female full frontal nudity|gladiator|group sex|slave girl,302,939,8.6
Stephen Frears,98,322,1000,Philomena ,76094,2376,catholic|convent|gay love|gay relationship|irish adoption board,233,482,7.6
Mike Binder,118,805,975,The Upside of Anger ,19007,2944,anger|baseball|drinking|radio|secretary,219,931,6.9
Franklin J. Schaffner,125,801,1000,The Boys from Brazil ,20660,4659,1970s|jew|nazi|nazi hunter|paraguay,123,837,7.0
Elizabeth Allen Rosenbaum,104,717,836,Aquamarine ,30462,3963,beach|love|mermaid|storm|swimming,150,826,5.3
Jake Schreier,109,376,733,Paper Towns ,63390,2753,based on novel|female neighbor|friendship|travel|trip,160,558,6.4
Cheryl Dunye,86,581,873,My Baby's Daddy ,3119,3646,animal costume|break up|fatherhood|rapper|talking baby,18,691,4.5
Alexander Payne,115,622,1000,Nebraska ,91082,3798,aging|billings montana|lincoln nebraska|nebraska|pickup truck,274,844,7.8
Ernest R. Dickerson,92,580,1000,Tales from the Crypt: Demon Knight ,16646,3931,blood|blood of christ|demon|key|loud sex,104,851,6.7
Tim Hill,91,611,833,Max Keeble's Big Move ,5794,4551,bully|moving|principal|revenge|school,69,626,5.3
Jason Reitman,94,390,9000,Young Adult ,64682,10575,car damage|computer printer|female band|fingernail polish|narcissism,203,786,6.3
Mark Neveldine,93,501,26000,Crank ,196422,28767,assassin|cult film|doctor|heart|poison,444,725,7.0
Lionel C. Martin,93,324,1000,How to Be a Player ,2301,2939,breaking the fourth wall|doorman|friend|party|sex,15,560,5.3
Richard LaGravenese,100,604,1000,Living Out Loud ,4052,3250,brooklyn bridge|divorce|female protagonist|female star appears nude|lingerie slip,88,849,6.6
Sanaa Hamri,100,696,988,Just Wright ,10103,3906,basketball|basketball player|nba|physical therapist|therapist,36,826,5.8
Jonathan Demme,113,471,11000,Rachel Getting Married ,41226,12274,12 step program|friend|maid of honor|tears|wedding,281,536,6.7
Bob Rafelson,122,85,1000,The Postman Always Rings Twice ,16764,1456,adultery|drifter|lunch wagon|murder|neo noir,48,230,6.6
Peter Webber,100,1000,19000,Girl with a Pearl Earring ,60171,34700,17th century|girl|maid|painter|painting,296,14000,7.0
Wolfgang Petersen,293,18,362,Das Boot ,168203,469,duty|submarine|submarine movie|tension|u boat,426,21,8.4
John Lee Hancock,137,877,2000,The Alamo ,16832,5780,army|dictator|general|texan|texas,267,973,6.0
Wallace Wolodarsky,93,503,529,Sorority Boys ,12007,2393,college|cruise|drag|female armpit hair|sorority,105,526,5.4
Richard Curtis,123,171,565,About Time ,202341,1595,boyfriend girlfriend relationship|lingerie slip|time travel|time travel romance|wedding,391,555,7.8
Yimou Zhang,119,4,755,House of Flying Daggers ,92295,1244,flying|flying dagger|government|police|secret,420,483,7.6
Nicholas Jarecki,107,360,664,Arbitrage ,41574,2440,accidental death|dead woman|dead woman with eyes open|death of mistress|manager,145,591,6.6
Dean Israelite,106,265,452,Project Almanac ,57349,1819,found footage|teenager|time machine|time travel|video footage,177,328,6.4
Darnell Martin,109,192,436,Cadillac Records ,15412,1141,1950s|jazz|jazz music|sex|title directed by female,90,223,7.0
Scott Alexander,81,654,931,Screwed ,6965,3848,chauffeur|disorganized crime|dog|ransom|slapstick,69,744,5.7
Stuart Gordon,95,968,1000,Fortress ,23383,4755,escape|future|population control|prison|prisoner,68,1000,5.9
Christopher Guest,86,783,957,For Your Consideration ,12197,3535,actor|internet|make up|publicist|purim,150,925,6.3
Woody Allen,113,99,537,Celebrity ,20576,943,celebrity|journalist|lesbian kiss|strong female character|tv producer,161,255,6.3
Ryan Murphy,122,316,433,Running with Scissors ,20000,1291,alcoholic|fame|therapist|writer|writing,188,398,6.2
Robert Iscove,90,251,525,From Justin to Kelly ,23606,1445,bar|florida|love|spring break|waitress,304,281,2.1
Spike Lee,108,599,873,Girl 6 ,4961,4497,actress|neighbor|phone sex|queens new york city|sex addiction,33,680,5.0
Jane Campion,113,48,1000,In the Cut ,18632,1171,blow job|female rear nudity|female removes her clothes|oral sex|three of spades tattoo,354,65,5.3
James Gray,110,103,812,Two Lovers ,29613,1540,jewish|love|married man|neighbor|photograph,98,580,7.1
Fred Schepisi,109,794,5000,Last Orders ,5016,7166,ashes|butcher|friend|friendship|memory,99,1000,7.0
Joon-ho Bong,110,74,629,The Host ,68883,1173,daughter|han river|monster|river|seoul,279,398,7.0
Roger Spottiswoode,100,212,3000,The Pursuit of D.B. Cooper ,763,4277,escape|jumping from an airplane|money|parachute|ransom,10,642,5.7
Antonia Bird,101,611,769,Ravenous ,29990,2543,based on true story|cannibalism|captain|mexican american war|u.s. frontier,316,692,7.1
Jon Poll,97,442,21000,Charlie Bartlett ,56654,22577,drugs|high school|prescription drugs|private school|student,124,569,7.0
Paolo Sorrentino,172,70,211,The Great Beauty ,55516,456,genitalia|male frontal nudity|male nudity|old age|party,124,98,7.7
Peter Care,104,77,1000,The Dangerous Lives of Altar Boys ,12047,1292,book|boy|catholic|comic book|friend,122,165,7.1
Chan-wook Park,99,520,3000,Stoker ,84620,5074,death|hitchcockian|psychopath|sociopath|vomiting,235,1000,6.8
Kar-Wai Wong,129,576,878,2046 ,41496,2378,number in title|train|woman slaps a man|woman slaps man|written by director,210,643,7.5
Ira Sachs,91,18,60,Married Life ,8014,141,bachelor|best friend|divorce|poison|widow,50,46,6.3
Carroll Ballard,100,393,706,Duma ,6454,1579,africa|bed|boy|cheetah|south africa,43,442,7.3
Neil Jordan,111,289,845,Ondine ,16863,1554,celtic mythology|cottage|fisherman|irish|selkie,57,327,6.8
Takeshi Kitano,114,403,865,Brother ,18520,2126,gang|gangster|subjective camera|written and directed by cast member|yakuza,133,685,7.2
Anthony Russo,86,146,693,Welcome to Collinwood ,12559,1373,boxing knockout|heist|implied sex|keys|prison,90,534,6.4
Sidney Lumet,107,745,941,Critical Care ,1427,3099,half sister|hospital|latex gloves|medicine|nun,12,754,6.0
Vadim Perelman,90,350,797,The Life Before Her Eyes ,12125,2073,best friend|nonlinear timeline|school shooting|self sacrifice|shooting,78,474,6.4
Lawrence Kasdan,103,820,967,Darling Companion ,2551,3878,dog|marriage|search|wedding|woods,25,830,5.1
Marco Kreuzpaintner,120,289,662,Trade ,14831,1952,friend|girl|mexico city|new jersey|sex,75,345,7.5
Lajos Koltai,134,0,9,Fateless ,5603,11,bus|death|gay slur|hatred|jewish,45,2,7.1
Alan Rudolph,110,865,13000,Breakfast of Champions ,6884,17417,breakfast|manitoba|science fiction writer|suicide|writer,133,883,4.6
Yimou Zhang,95,3,9,"A Woman, a Gun and a Noodle Shop ",2410,18,betrayal|husband wife relationship|murder|noodles|salary,20,4,5.7
Vincenzo Natali,95,280,686,Cypher ,27052,1501,brainwashing|corporate espionage|spy|suburb|surprise ending,124,327,6.8
